;Gender;Length;Diameter;Height;Whole_Weight;Shucked_Weight;Viscera_Weight;Shell_Weight;Age;label1;label2;label3
3769;1;0.56;0.43;0.145;0.898;0.3895;0.2325;0.245;9;12.985916202511953;10.269354965962142;9.197668840863267
3770;0;0.565;0.43;0.125;0.6545;0.2815;0.139;0.21;9;10.789794913575097;7.771105193612302;8.376983841261804
3771;0;0.575;0.45;0.145;0.795;0.364;0.1505;0.26;10;12.930231610362881;11.189006751104975;10.870359954231684
3772;2;0.575;0.465;0.12;1.0535;0.516;0.2185;0.235;9;9.412226261697954;10.662042714071147;9.329886242211407
3773;1;0.575;0.46;0.15;0.927;0.33299999999999996;0.207;0.2985;9;18.157222666072386;8.205244139572601;9.213258534640932
3774;0;0.58;0.42;0.14;0.701;0.3285;0.102;0.2255;9;9.187438197572034;5.639873502005693;9.468476921695334
3775;2;0.58;0.45;0.155;0.8275;0.321;0.1975;0.2445;8;6.720878685699768;6.756000855999414;6.98999294664433
3776;1;0.585;0.42;0.155;0.9845;0.442;0.2155;0.2875;13;17.81801763552454;18.932398534533046;12.866913057512349
3777;2;0.585;0.47;0.145;0.9565;0.4025;0.2365;0.265;9;12.332381872724168;5.50549632018795;8.553604545884676
3778;0;0.59;0.45;0.125;0.86;0.43700000000000006;0.1515;0.245;9;9.706329240047888;9.866280358218262;8.501584571889305
3779;2;0.595;0.48;0.185;1.1785;0.526;0.2975;0.314;10;7.608748224097546;8.420191406603237;8.920986093235658
3780;2;0.615;0.48;0.185;1.2205;0.4985;0.315;0.33;10;-0.2605236644200719;13.663391757720923;9.566589070385746
3781;2;0.615;0.455;0.13;0.9685;0.49;0.182;0.2655;10;3.7947561839079214;8.70197872524267;9.886235396790651
3782;1;0.62;0.5;0.175;1.107;0.4895;0.24;0.34299999999999997;11;14.081696831579773;10.567983013453537;9.162700625616553
3783;0;0.62;0.48;0.18;1.1305;0.5285;0.2655;0.306;12;2.161389442909803;11.573467994936742;12.52229566234832
3784;2;0.62;0.48;0.155;1.2555;0.527;0.374;0.3175;11;12.063861259354374;8.727769959527388;13.58106029136731
3785;2;0.625;0.495;0.155;1.177;0.5055;0.278;0.345;9;4.748531493606644;10.447963693076282;10.379928920504618
3786;2;0.625;0.5;0.185;1.2425;0.5995;0.248;0.335;10;14.291520954608128;13.956096996510771;9.571618363231593
3787;2;0.63;0.49;0.16;1.09;0.40700000000000003;0.22399999999999998;0.354;12;10.639786573589257;11.545627051296597;10.07514386215102
3788;1;0.63;0.475;0.15;1.072;0.433;0.2975;0.315;8;10.864743092598308;8.745198254917872;7.96101615550475
3789;1;0.645;0.51;0.155;1.129;0.5015;0.24;0.342;10;-0.2300955024902418;9.257826160518325;10.629057615233036
3790;1;0.65;0.505;0.175;1.2075;0.5105;0.262;0.39;10;7.298545203863414;10.372892563633524;9.11097950680719
3791;1;0.65;0.495;0.175;1.227;0.528;0.258;0.37;11;20.260947902234342;11.95518819341151;10.768168875306094
3792;1;0.655;0.52;0.175;1.472;0.6275;0.27;0.45;13;6.319292419368631;11.08099500119247;14.158355022801286
3793;1;0.665;0.525;0.18;1.5785;0.6779999999999999;0.22899999999999998;0.456;14;11.819022631619251;17.39110621485686;12.54524001224049
3794;2;0.67;0.52;0.175;1.4755;0.6275;0.379;0.374;10;23.238679686357727;15.157952079988611;9.265041680027778
3795;2;0.675;0.54;0.175;1.5545;0.6645;0.278;0.512;12;15.657124201945141;9.474384078310363;11.927961481399567
3796;1;0.675;0.54;0.21;1.5930000000000002;0.6859999999999999;0.318;0.45;11;8.603603301377314;11.324364237750018;11.21765252982084
3797;2;0.695;0.58;0.2;1.8995;0.675;0.478;0.5295;13;8.749338758248857;14.099200327958938;11.691661710315033
3798;1;0.695;0.535;0.175;1.361;0.5465;0.2815;0.465;10;8.680736888337375;9.707629811506637;10.388129220024638
3799;1;0.705;0.56;0.17;1.4575;0.607;0.318;0.44;11;12.406108627647136;12.30261082771766;11.923992366146642
3800;2;0.74;0.58;0.205;2.381;0.8155;0.4695;0.488;12;16.240466346056113;12.160154816326498;12.963251685501591
3801;0;0.205;0.155;0.045;0.0495;0.0235;0.011000000000000001;0.013999999999999999;3;-4.864012189095808;-1.0609408991033558;2.8256269275363137
3802;0;0.305;0.23;0.075;0.1455;0.0595;0.0305;0.05;6;7.074235710774655;4.757652167917073;6.52097251090122
3803;0;0.32;0.23;0.06;0.129;0.0615;0.0275;0.0355;7;10.234508780819382;10.132789145898307;8.485343351839347
3804;0;0.355;0.27;0.1;0.2255;0.11;0.042;0.064;7;2.3419607574386454;8.226693760124231;6.587361446612458
3805;2;0.425;0.305;0.11;0.359;0.17300000000000001;0.0875;0.0975;9;7.341243026008996;8.297172458236671;8.150262928921196
3806;0;0.425;0.31;0.095;0.3505;0.1645;0.071;0.1;8;5.224728347968836;5.551263612466483;7.807399178510183
3807;1;0.45;0.365;0.115;0.5885;0.318;0.121;0.1325;8;8.096745147829967;3.578021910375199;8.281808280750807
3808;2;0.515;0.385;0.13;0.623;0.2855;0.1285;0.175;10;6.280857734969531;8.70274524556825;10.318635089715332
3809;1;0.52;0.375;0.135;0.5375;0.221;0.11699999999999999;0.17;8;3.2618476579556486;8.418664659039502;7.308282197626756
3810;0;0.525;0.4;0.125;0.5655;0.2435;0.11900000000000001;0.175;8;12.55376911307111;8.138348276244214;5.629337203972163
3811;2;0.555;0.445;0.13;0.8625;0.4225;0.155;0.24;9;11.082560868304366;12.113434862040858;9.590397578035303
3812;1;0.61;0.49;0.17;1.137;0.4605;0.2825;0.344;12;4.157974197796998;7.225782759842009;12.683389041739021
3813;0;0.35;0.26;0.095;0.221;0.0985;0.043;0.07;8;4.349983161210271;10.819380757895233;7.959786880580017
3814;0;0.38;0.275;0.095;0.2425;0.106;0.0485;0.21;6;1.1312021039585574;7.350338335030463;5.068252129485975
3815;0;0.46;0.34;0.1;0.386;0.1805;0.0875;0.0965;8;4.530324590489863;8.52655419947101;8.348190003316141
3816;2;0.465;0.355;0.12;0.5315;0.2725;0.09699999999999999;0.1395;8;6.288862520287482;7.274065453545567;9.7186124788836
3817;2;0.475;0.385;0.12;0.562;0.289;0.0905;0.153;8;12.28364128280706;5.705048278225846;7.244161092354381
3818;2;0.565;0.445;0.14;0.836;0.406;0.1605;0.2245;9;-0.6519310346253828;8.028347825959976;7.294666426472245
3819;2;0.57;0.45;0.14;0.9275;0.47700000000000004;0.1605;0.2515;8;1.8683705748238753;7.687880161507376;9.063286290710984
3820;2;0.57;0.44;0.145;0.8815;0.3605;0.1955;0.2735;10;12.104548269632462;11.562598441222239;10.087497716697904
3821;2;0.595;0.46;0.155;1.03;0.4275;0.207;0.3305;10;9.754067498596651;11.28969287779481;10.21538367486697
3822;1;0.605;0.48;0.175;1.1685;0.4815;0.2305;0.35600000000000004;9;14.364337357332513;6.535268730693318;8.794249200659628
3823;1;0.615;0.455;0.135;1.0590000000000002;0.4735;0.263;0.27399999999999997;9;2.8746200539557822;9.665934860345393;10.750130440190754
3824;2;0.62;0.46;0.17;1.127;0.535;0.2635;0.29600000000000004;7;10.309912808516373;7.910987387183056;6.457338618343144
3825;2;0.625;0.47;0.17;1.1665;0.4605;0.2565;0.3945;11;9.311664134095539;11.56038388709474;10.066761170989038
3826;1;0.68;0.52;0.185;1.541;0.5985;0.395;0.4575;10;13.333506746027371;11.270945636628289;10.9251008796308
3827;2;0.68;0.54;0.195;1.7825;0.5565;0.3235;0.4285;11;7.362227135176644;13.250394384571255;11.845926959732013
3828;2;0.68;0.52;0.175;1.5430000000000001;0.7525;0.35100000000000003;0.374;11;9.26920070473341;11.853365608319097;13.321768605120084
3829;1;0.71;0.555;0.17;1.47;0.5375;0.38;0.431;12;9.882369194295409;11.528921435503065;11.168695911510149
3830;2;0.5;0.385;0.12;0.6335;0.2305;0.125;0.235;14;20.53299669426763;13.474207094200725;15.705681105909797
3831;1;0.545;0.42;0.175;0.754;0.256;0.1775;0.275;10;9.590963412356288;10.39170073618401;8.232466928073105
3832;1;0.46;0.365;0.115;0.4485;0.165;0.083;0.17;14;23.43625024495478;10.862313462820934;14.054683388452062
3833;2;0.535;0.41;0.15;0.8105;0.345;0.187;0.24;11;6.421767234211621;13.268627172906172;12.521787122021887
3834;2;0.335;0.26;0.075;0.22;0.0855;0.04;0.085;6;12.300055974330897;7.54214493484888;6.380168079921819
3835;1;0.425;0.35;0.1;0.4425;0.175;0.0755;0.175;7;3.149049619582038;4.6081686119812115;9.222967561036242
3836;2;0.41;0.325;0.1;0.3555;0.146;0.07200000000000001;0.105;9;12.389755975395005;5.192097723395506;8.772779533325767
3837;0;0.17;0.105;0.035;0.034;0.012;0.0085;0.005;4;1.5697778100016415;2.857570520436574;5.08051738464779
3838;0;0.335;0.25;0.095;0.185;0.0795;0.0495;0.055;8;10.025108047408196;8.13212333770509;8.065441196305523
3839;2;0.52;0.425;0.125;0.79;0.37200000000000005;0.205;0.19;8;8.795841269277332;10.526776876318259;8.831764985945192
3840;1;0.53;0.41;0.145;0.8255;0.375;0.204;0.245;9;9.921484705427206;6.027008757561145;10.1251701515426
3841;2;0.5;0.42;0.125;0.62;0.255;0.15;0.205;11;6.456273617351031;12.52437916335309;9.114660488755051
3842;1;0.615;0.475;0.145;0.9525;0.3915;0.195;0.32;9;7.853968351421348;9.721262188691188;8.354562643011349
3843;2;0.575;0.45;0.16;0.955;0.44;0.1685;0.27;16;10.33934234100305;18.400972453404037;16.214638994618404
3844;2;0.57;0.45;0.155;0.91;0.326;0.1895;0.355;14;12.748945598565985;12.165689367179167;12.576499871465426
3845;2;0.455;0.35;0.105;0.41600000000000004;0.1625;0.09699999999999999;0.145;11;12.210343942514147;10.283585058920295;12.650266633335697
3846;0;0.37;0.275;0.085;0.2045;0.096;0.055999999999999994;0.08;6;15.228798383125337;7.1072446448500095;4.571670678640213
3847;2;0.445;0.37;0.125;0.515;0.2495;0.087;0.159;9;9.732027823844026;9.706931793740958;9.738060907650715
3848;1;0.675;0.535;0.22;1.604;0.6175;0.4255;0.45299999999999996;14;18.531301499423215;14.177291060962455;14.312570176957967
3849;2;0.385;0.3;0.115;0.3435;0.1645;0.085;0.1025;6;10.262000008435157;4.126598295166419;5.643210922071096
3850;1;0.375;0.295;0.11;0.3005;0.1255;0.0575;0.1035;7;11.45973737447157;4.801563935174185;7.894075192068666
3851;2;0.56;0.44;0.13;0.8255;0.2425;0.20199999999999999;0.285;10;12.446950730328535;10.56304027778021;9.135079705506806
3852;2;0.55;0.41;0.15;0.785;0.282;0.18600000000000003;0.275;12;16.095146085354784;9.630960208726494;14.062903855212621
3853;1;0.57;0.465;0.155;0.9685;0.446;0.261;0.255;9;8.641062010475487;7.402577769401012;8.923889872542045
3854;1;0.485;0.4;0.155;0.731;0.23600000000000002;0.183;0.255;11;10.462025764746036;11.299102385163245;10.259920397910498
3855;2;0.41;0.335;0.115;0.4405;0.19;0.085;0.135;8;11.515270242667796;6.6818387165405895;8.127129707562066
3856;0;0.335;0.255;0.085;0.1785;0.071;0.0405;0.055;9;5.3086461695408875;9.474809017593142;8.438431160487042
3857;2;0.655;0.515;0.2;1.3730000000000002;0.44299999999999995;0.3375;0.49;16;14.815169406088419;17.79558725851866;16.487234295824926
3858;1;0.565;0.45;0.165;0.9765;0.322;0.244;0.37;12;16.779640668373244;10.995606523291642;12.532425060202192
3859;1;0.57;0.44;0.19;1.018;0.447;0.207;0.265;9;9.013813123394419;9.699569961667939;8.208527099811768
3860;1;0.55;0.465;0.15;1.082;0.3575;0.19399999999999998;0.19;14;26.356528267731967;15.258228936019844;12.342810605723768
3861;1;0.63;0.475;0.175;1.423;0.4155;0.3385;0.49;14;8.599410460609889;14.2767991730223;12.331943504412857
3862;2;0.475;0.37;0.125;0.655;0.266;0.1725;0.185;10;14.017475149313574;9.34400275292634;9.836592232841815
3863;1;0.655;0.5;0.18;1.4155;0.508;0.314;0.445;18;2.274389153911379;17.63189691005177;17.833726282328293
3864;0;0.32;0.235;0.065;0.1385;0.057999999999999996;0.0225;0.05;5;12.530229620270507;6.391737800758241;5.069572686441826
3865;2;0.525;0.395;0.165;0.782;0.285;0.1405;0.285;19;16.57624194237861;19.15675099757611;18.704632903551587
3866;1;0.525;0.43;0.165;0.7170000000000001;0.289;0.1745;0.195;10;5.856394646472125;9.680052139377423;10.025555844907814
3867;1;0.5;0.39;0.13;0.6355;0.2505;0.1635;0.195;15;18.46801427390647;13.100540718773827;14.63099864947672
3868;1;0.44;0.34;0.135;0.3975;0.1505;0.0945;0.135;8;11.465577925125192;6.158542641634979;8.890817165807176
3869;1;0.49;0.385;0.16;0.6559999999999999;0.2455;0.171;0.205;9;7.090824601437286;4.985967523744404;7.404298743051004
3870;2;0.545;0.44;0.165;0.7440000000000001;0.2875;0.204;0.25;15;15.613111338274525;17.118103501347708;14.927656690326344
3871;1;0.45;0.36;0.11;0.447;0.203;0.08199999999999999;0.13;12;14.773308416935576;11.889712124182948;13.002517311113378
3872;1;0.515;0.4;0.115;0.578;0.191;0.1445;0.17;9;7.873369310068096;9.515400305576994;10.188635191260758
3873;0;0.33;0.25;0.075;0.1405;0.055999999999999994;0.035;0.05;5;1.312316612489215;7.166163499037214;2.9823599015100557
3874;1;0.525;0.41;0.15;0.708;0.27399999999999997;0.151;0.25;12;13.762633605916053;7.61883024960649;13.16008021120688
3875;2;0.295;0.225;0.09;0.1385;0.048;0.046;0.05;9;7.187412535806976;11.07122660061658;8.451071445973529
3876;2;0.545;0.45;0.16;0.8615;0.2925;0.1545;0.365;16;28.37417567409873;17.291107479127508;16.89457923903102
3877;1;0.645;0.5;0.225;1.626;0.5870000000000001;0.4055;0.41;15;14.181493475855627;14.167122789977247;13.381045525301662
3878;2;0.45;0.355;0.115;0.478;0.18;0.1185;0.155;10;9.642085956718788;10.50081229322002;10.229295223702653
3879;1;0.61;0.49;0.17;1.1775;0.5655;0.2385;0.295;15;17.134851838790606;13.169967603365981;16.165387681198574
3880;0;0.38;0.3;0.1;0.28600000000000003;0.1305;0.055999999999999994;0.09;7;-3.613005462723951;8.308104084115163;6.426992204616523
3881;1;0.565;0.455;0.13;1.058;0.439;0.2645;0.3;10;0.7865534377029562;5.487411576240043;8.97858433019581
3882;1;0.67;0.545;0.16;1.5415;0.5985;0.2565;0.495;15;11.909251798599183;12.940543752970587;16.56981617058934
3883;2;0.54;0.425;0.12;0.8170000000000001;0.2945;0.153;0.195;10;7.583378350470467;12.040054264724287;7.690255631345618
3884;0;0.29;0.225;0.075;0.152;0.071;0.059000000000000004;0.045;9;9.351099694383542;7.854270721712972;7.3423589368200295
3885;0;0.41;0.33;0.105;0.335;0.1525;0.07400000000000001;0.11;7;4.6644850601038685;6.896197527840049;5.84886018397202
3886;1;0.46;0.375;0.12;0.4915;0.2205;0.08800000000000001;0.17;7;-0.2961222299783026;8.565180890319562;6.989131623258553
3887;1;0.56;0.44;0.155;0.9705;0.4315;0.263;0.255;9;-0.6785130250087708;10.639300349794166;8.20297104256199
3888;1;0.575;0.45;0.1;0.9315;0.431;0.222;0.235;12;1.4043316580632315;13.99071208605657;12.533484619063607
3889;2;0.62;0.5;0.2;1.2209999999999999;0.4605;0.263;0.43;12;22.720320873728916;9.920507363167806;12.068883797572099
3890;2;0.515;0.4;0.14;0.7365;0.2955;0.184;0.185;16;16.723610734545417;15.072161430659747;14.500107691271666
3891;1;0.56;0.46;0.18;0.97;0.342;0.196;0.355;12;17.24688402249891;13.361706285731792;10.60120004082285
3892;1;0.5;0.4;0.15;0.8085;0.273;0.11199999999999999;0.295;13;11.814039785664692;18.34580863252313;14.592046485108934
3893;0;0.435;0.355;0.125;0.4075;0.1535;0.07400000000000001;0.165;9;14.204927652071731;6.872727776611244;9.840583539845218
3894;2;0.495;0.38;0.135;0.6295;0.263;0.1425;0.215;12;13.382678490067526;13.796062024464941;11.849443547920776
3895;1;0.595;0.5;0.18;1.053;0.4405;0.192;0.39;13;18.03108475907332;8.537641130693277;12.324740795933307
3896;2;0.76;0.575;0.19;1.829;0.7035;0.386;0.56;14;16.234139628330418;11.354954445840557;14.616339494074454
3897;1;0.615;0.5;0.165;1.1765;0.488;0.244;0.345;17;21.379030396760896;14.983592079589894;17.427043720627896
3898;1;0.565;0.46;0.15;0.8765;0.3455;0.1925;0.275;10;11.523914056437006;8.738551595196148;8.522030448215617
3899;0;0.14;0.105;0.035;0.0145;0.005;0.0035;0.005;4;1.246044918952669;2.121733839920537;4.430409113403646
3900;2;0.445;0.345;0.14;0.47600000000000003;0.2055;0.1015;0.1085;15;21.713516869123122;14.249727066082725;14.711105065667025
3901;1;0.525;0.43;0.125;0.813;0.3315;0.166;0.1775;12;11.00070490203717;10.687664936286973;11.551288116820205
3902;0;0.16;0.12;0.02;0.018000000000000002;0.0075;0.0045;0.005;4;2.1123408798839036;5.510755600217132;3.562182354719059
3903;2;0.635;0.48;0.235;1.064;0.413;0.228;0.36;16;9.698892762650136;16.374230179565718;17.047542737244644
3904;2;0.575;0.47;0.165;0.853;0.292;0.179;0.35;16;16.838522264653125;15.199491084216662;16.98346134612469
3905;2;0.38;0.27;0.095;0.21899999999999997;0.0835;0.0515;0.07;6;7.469574078735627;5.552568544523956;6.307927089040075
3906;2;0.245;0.18;0.065;0.0635;0.0245;0.0135;0.02;4;2.796467958996494;3.218026852236829;5.7589982222422345
3907;0;0.48;0.39;0.15;0.6275;0.276;0.134;0.185;13;16.60571131311356;14.394670207170869;13.259907705230564
3908;0;0.455;0.365;0.135;0.441;0.1515;0.1165;0.145;9;13.044461951460487;9.158641021196454;9.340939852849962
3909;1;0.455;0.375;0.125;0.45799999999999996;0.1985;0.111;0.12;10;14.490894513259796;6.738238198035602;9.15031174375323
3910;2;0.455;0.355;0.135;0.4745;0.1865;0.0935;0.168;13;8.83006264025119;12.64364500631704;11.709769739990017
3911;0;0.355;0.27;0.1;0.21600000000000003;0.083;0.037000000000000005;0.075;10;5.9808502709374896;9.74426552420449;9.252391390555523
3912;0;0.52;0.405;0.14;0.6765;0.2865;0.146;0.205;15;11.390554911654242;15.007634611483121;14.765427226525931
3913;0;0.54;0.4;0.145;0.757;0.315;0.18100000000000002;0.215;11;12.564212910959416;14.44925345164429;10.753093457204642
3914;0;0.52;0.39;0.14;0.7325;0.2415;0.14400000000000002;0.26;19;11.342290922329681;20.241021913209277;19.60266859004773
3915;0;0.56;0.445;0.165;1.0285;0.4535;0.253;0.275;11;7.655684201227709;9.336976312571721;9.506606184116384
3916;1;0.52;0.41;0.16;0.7120000000000001;0.2845;0.153;0.225;10;1.3330476740738781;8.404587196566903;6.997386905180777
3917;0;0.615;0.46;0.19;1.0659999999999998;0.4335;0.226;0.33;13;20.85610282517534;14.466063451447708;11.248515387603444
3918;1;0.645;0.49;0.19;1.3065;0.479;0.3565;0.345;18;18.61522862272978;18.859686946079602;19.572671343278408
3919;0;0.565;0.43;0.135;0.8545;0.321;0.1775;0.275;11;0.8266612838406004;8.446319634458426;11.104505646862364
3920;2;0.295;0.23;0.085;0.125;0.042;0.0285;0.043;8;15.826065485083799;7.307075878033981;9.155548501629845
3921;2;0.375;0.28;0.095;0.2225;0.0875;0.043;0.08;10;7.020867870896904;8.16838671956278;11.538746554848794
3922;0;0.525;0.4;0.14;0.6955;0.2405;0.16;0.253;10;6.718137292782931;9.93672489525473;9.383717472142342
3923;2;0.395;0.28;0.08;0.266;0.0995;0.066;0.09;12;10.822929073753564;15.515109165450315;10.720482075335905
3924;1;0.5;0.4;0.165;0.7105;0.27;0.1455;0.225;20;26.377671867846054;16.83858056334969;19.442379160601693
3925;1;0.47;0.35;0.115;0.48700000000000004;0.1955;0.127;0.155;8;6.27057268038296;7.057055410861573;7.8910471805071225
3926;0;0.58;0.42;0.16;0.728;0.2725;0.19;0.19;14;16.008882738829474;10.679056006174473;12.643546624174881
3927;0;0.5;0.38;0.155;0.6675;0.2745;0.156;0.18;12;8.242701468608239;8.901704362078707;11.94860041317565
3928;0;0.725;0.55;0.22;2.0495;0.7735;0.4405;0.655;10;7.131460255159849;10.664933534922305;11.401110452781355
3929;1;0.65;0.515;0.215;1.4980000000000002;0.564;0.32299999999999995;0.425;16;9.066536919306213;14.131207958858027;15.811622248460655
3930;1;0.67;0.535;0.185;1.597;0.6275;0.35;0.47;21;27.75103240695746;21.0923342260914;21.18541091759496
3931;0;0.55;0.44;0.165;0.8605;0.312;0.16899999999999998;0.3;17;20.97818041882385;14.451788296319908;16.570234101463093
3932;1;0.49;0.37;0.115;0.541;0.171;0.1175;0.185;11;12.853988684574574;9.177816090480283;11.61633522432706
3933;0;0.235;0.18;0.06;0.057999999999999996;0.022000000000000002;0.0145;0.018000000000000002;6;8.125268540820487;4.1127385242843335;4.197533050150056
3934;0;0.235;0.175;0.08;0.0645;0.0215;0.0175;0.0215;5;3.128214191992352;3.0697391703131496;3.453021984373974
3935;2;0.52;0.41;0.115;0.77;0.263;0.157;0.26;11;13.199336909429418;14.133140556620063;10.565021657412483
3936;1;0.475;0.4;0.115;0.541;0.18600000000000003;0.1025;0.21;13;11.648766264362798;13.706933015770312;13.00235490045113
3937;2;0.53;0.425;0.11;0.7390000000000001;0.237;0.161;0.295;13;13.12755635561222;14.39092569233452;13.314330191029878
3938;1;0.35;0.275;0.065;0.205;0.0745;0.0465;0.07;10;-1.636605414383009;11.598530294377916;8.68581742504272
3939;2;0.555;0.42;0.145;0.8695;0.3075;0.2575;0.25;14;8.651676041127587;15.036476539629138;14.020250843913404
3940;2;0.505;0.39;0.105;0.6555;0.2595;0.18;0.19;11;2.5792433459951294;11.998692749431415;12.259841910831025
3941;1;0.54;0.44;0.16;1.0905;0.391;0.2295;0.355;15;10.075565576786385;13.201985213483274;15.074353780453599
3942;1;0.525;0.4;0.115;0.6295;0.2555;0.14400000000000002;0.18;11;7.515008938302479;14.844525397920643;10.76980574913737
3943;2;0.55;0.45;0.175;1.0985;0.3765;0.215;0.4;14;7.983633984194277;12.264443936421788;14.136995362475918
3944;2;0.55;0.44;0.16;0.991;0.348;0.168;0.375;20;16.7478141575497;19.91342035964952;21.779196037815257
3945;0;0.235;0.175;0.065;0.0615;0.0205;0.02;0.019;6;11.878234186279322;7.753862525693724;5.333411454962884
3946;2;0.525;0.41;0.165;0.8005;0.2635;0.1985;0.25;13;5.931520308573319;13.272063222543157;14.864035937238913
3947;2;0.475;0.365;0.14;0.6175;0.20199999999999999;0.1445;0.19;16;24.738987995165353;15.557820583769178;15.335086381904684
3948;1;0.53;0.4;0.165;0.772;0.2855;0.1975;0.23;12;15.210498071929763;10.297605987913299;12.150528879622442
3949;1;0.525;0.415;0.15;0.7155;0.2355;0.171;0.27;13;14.41491500516933;14.294021150481136;13.48858202385773
3950;1;0.53;0.425;0.13;0.7170000000000001;0.2115;0.166;0.255;13;3.9554403877205715;14.346969151565458;12.651630063886106
3951;1;0.465;0.39;0.11;0.6355;0.1815;0.157;0.225;13;14.069008243633457;12.093600327482857;13.160456772877366
3952;0;0.315;0.235;0.08;0.18;0.08;0.045;0.047;5;7.322849302814822;5.484256976317714;4.328961904187211
3953;0;0.465;0.355;0.12;0.5805;0.255;0.0915;0.184;8;6.080524276204981;10.467556809435784;8.79303689630769
3954;2;0.485;0.385;0.105;0.556;0.29600000000000004;0.10400000000000001;0.133;7;4.040422640320564;4.504317172337499;7.604851711486741
3955;0;0.49;0.385;0.12;0.591;0.271;0.1125;0.1775;9;10.169992779285849;6.1938183796043305;8.663546891749188
3956;1;0.515;0.395;0.14;0.6859999999999999;0.281;0.1255;0.22;12;8.383503979661134;10.045827216748183;11.787867763332077
3957;1;0.555;0.44;0.155;1.016;0.4935;0.1855;0.263;10;17.491665470555876;10.21326345321972;12.142153263475247
3958;1;0.61;0.5;0.18;1.4380000000000002;0.5185;0.3735;0.3345;9;12.274072818893472;8.353693036180712;9.12831119775384
3959;1;0.68;0.55;0.19;1.807;0.8225;0.3655;0.515;11;15.607020886504465;12.140967916568512;10.910516050209523
3960;2;0.69;0.55;0.195;1.777;0.769;0.38;0.4305;11;18.413402840536115;11.604226967951476;9.592521170067856
3961;2;0.695;0.55;0.205;2.173;1.133;0.4665;0.496;10;7.318443712996517;7.447779151498974;10.281351080301416
3962;1;0.72;0.575;0.195;2.1505;1.0745;0.382;0.585;10;12.647473710346897;9.490896785427967;11.20279402745078
3963;0;0.27;0.205;0.075;0.11800000000000001;0.059000000000000004;0.031;0.0305;4;6.998154928568939;6.683893501023462;3.750114473766212
3964;0;0.27;0.19;0.06;0.099;0.0445;0.017;0.03;5;-4.604848515118277;7.485788606701075;4.723068870263904
3965;0;0.295;0.22;0.07;0.1365;0.0575;0.0295;0.035;6;-4.179958348044696;10.828942861852958;6.11659976068414
3966;0;0.295;0.22;0.065;0.1295;0.052000000000000005;0.027999999999999997;0.035;6;9.509874460293254;4.844958769586708;6.797596404334856
3967;0;0.315;0.23;0.07;0.16399999999999998;0.0625;0.04;0.045;6;3.1336640328844703;4.384991956597974;4.960501929234531
3968;0;0.375;0.29;0.095;0.2875;0.12300000000000001;0.0605;0.08;6;9.002718735334387;6.618733652491832;6.0580230631936685
3969;0;0.38;0.3;0.09;0.27699999999999997;0.1655;0.0625;0.08199999999999999;6;2.668682959874446;5.641153483399035;7.0740314405142355
3970;0;0.385;0.285;0.09;0.248;0.0935;0.066;0.07;6;-3.977855530609732;7.132197349696102;6.3786127969545
3971;0;0.4;0.295;0.095;0.252;0.1105;0.0575;0.066;6;-4.3967725061105725;7.328691228553664;4.986276439644175
3972;2;0.415;0.315;0.12;0.4015;0.19899999999999998;0.087;0.09699999999999999;8;10.6608578087694;6.509917008796551;8.056485023347257
3973;0;0.415;0.33;0.1;0.3905;0.1925;0.0755;0.1025;7;5.8766272192661075;9.326567907830764;7.4910808816668535
3974;0;0.42;0.32;0.115;0.409;0.2055;0.0935;0.105;8;11.267677737130784;6.852062596190567;9.721960544904752
3975;0;0.44;0.33;0.135;0.4095;0.163;0.1005;0.11900000000000001;6;12.449054142994918;4.051363414083096;6.904727186424304
3976;0;0.45;0.35;0.135;0.494;0.2205;0.0945;0.1405;7;17.858409934148707;10.052294061320751;6.101961775240683
3977;0;0.475;0.35;0.12;0.4905;0.2035;0.13;0.135;7;15.811157707423334;6.644509096798667;7.084043637500196
3978;2;0.485;0.39;0.12;0.599;0.251;0.1345;0.16899999999999998;8;1.4817275405352994;4.454118674819702;8.298807769867182
3979;2;0.495;0.375;0.115;0.6245;0.282;0.14300000000000002;0.155;6;8.142731524165917;7.10490743464549;7.452821115375729
3980;1;0.525;0.41;0.115;0.7745;0.41600000000000004;0.163;0.18;7;2.3898685460713347;5.783213318812994;7.010636199860163
3981;2;0.565;0.455;0.15;0.9795;0.444;0.205;0.275;8;14.431193003021457;10.025047077810447;7.29107382973891
3982;0;0.58;0.435;0.15;0.8915;0.363;0.1925;0.2515;6;-4.186124881877532;6.911763816569061;6.800391639495878
3983;1;0.585;0.45;0.125;0.8740000000000001;0.3545;0.2075;0.225;6;8.23789561515062;8.409172097921974;6.589261264084437
3984;2;0.6;0.465;0.155;1.262;0.6245;0.2455;0.33;10;20.82795412260047;11.734367509967175;9.63796830706974
3985;2;0.63;0.48;0.185;1.21;0.53;0.2555;0.322;11;13.045008350656374;7.596432154399242;9.36990285291482
3986;1;0.645;0.525;0.17;1.37;0.6135;0.28300000000000003;0.34;10;7.232303687956398;7.828974575879933;9.059712831270627
3987;1;0.655;0.545;0.185;1.7590000000000001;0.6865;0.313;0.547;11;17.579847019458263;12.778647964016008;10.881024055079864
3988;2;0.665;0.515;0.165;1.3855;0.621;0.302;0.3445;8;15.577518720744273;5.863863023769815;8.106657169542206
3989;1;0.67;0.52;0.195;1.8065;0.758;0.3735;0.5055;11;16.567063443341176;8.185542080146504;9.80529919016736
